problem_id,language,revision,solution,link,date_time,title,difficulty,difficulty_category,attempts,completion_count,author,tags,published_at,category,total_stars,vote_score,issues,suggestions
5679aa472b8f57fb8c000047,Python,1,"def find_even_index(arr):

    left = 0

    sum_left, sum_right = 0, sum(arr[left+1:])

    

    while sum_left != sum_right:

        left += 1

        # If we reach the end of the array, we haven't succeeded

        if left == len(arr):

            return -1

        

        sum_left += arr[left - 1]

        sum_right -= arr[left]

        

    return left

    ",https://www.codewars.com/kata/5679aa472b8f57fb8c000047,2023-05-11 09:13:26.728,Equal Sides Of An Array,6 kyu,yellow,421607,102076,Shivo,"['Algorithms', 'Arrays', 'Fundamentals']",2015-12-22T22:03:35.429Z,reference,3002,9614,0,3
52fba66badcd10859f00097e,Python,1,"import re

def disemvowel(string_):

    return re.sub(r""[aeiou]"", """", string_, flags = re.IGNORECASE)",https://www.codewars.com/kata/52fba66badcd10859f00097e,2023-05-05 13:17:48.415,Disemvowel Trolls,7 kyu,white,803185,277580,osuushi,"['Strings', 'Regular Expressions', 'Fundamentals']",2014-02-12T16:54:28.937Z,reference,2605,19077,3,2
5c1a334516537ccd450000d8,Python,1,"# This is the dumbest regex I've ever written

REGEX = r'^ *a* *b* *c* *d* *e* *f* *g* *h* *i* *j* *k* *l* *m* *n* *o* *p* *q* *r* *s* *t* *u* *v* *w* *x* *y* *z* *\Z'",https://www.codewars.com/kata/5c1a334516537ccd450000d8,2023-05-08 19:09:37.612,RegEx Like a Boss #2:  Alphabetical Order String,7 kyu,white,2391,215,sgerodes,"['Regular Expressions', 'Algorithms']",2018-12-19T13:25:42.707Z,algorithms,19,60,2,1
539ee3b6757843632d00026b,Python,1,"def capitals(word):

    return [i for i, letter in enumerate(word) if letter == letter.upper()]",https://www.codewars.com/kata/539ee3b6757843632d00026b,2023-05-13 08:55:53.007,Find the capitals,7 kyu,white,81920,30136,ankr,"['Strings', 'Arrays', 'Fundamentals']",2014-06-16T12:35:01.769Z,reference,324,2670,4,1
5547929140907378f9000039,Python,1,"def shortcut( s ):

    return s.replace(""a"","""").replace(""e"","""").replace(""i"","""").replace(""o"","""").replace(""u"","""")",https://www.codewars.com/kata/5547929140907378f9000039,2023-05-13 16:09:06.687,Vowel remover,8 kyu,white,78990,32757,naaz,"['Strings', 'Fundamentals']",2015-05-04T15:39:18.345Z,reference,301,2770,2,5
56cd44e1aa4ac7879200010b,Python,1,"def is_uppercase(inp):

    return inp == inp.upper()",https://www.codewars.com/kata/56cd44e1aa4ac7879200010b,2023-04-17 18:07:27.032,Is the string uppercase?,8 kyu,white,152996,44164,donaldsebleung,"['Fundamentals', 'Strings']",2016-02-24T08:36:38.413Z,reference,466,3040,4,3
52998bf8caa22d98b800003a,Python,1,"def manhattan_distance(pointA, pointB):

    return abs(pointA[0] - pointB[0]) + abs(pointA[1] - pointB[1])",https://www.codewars.com/kata/52998bf8caa22d98b800003a,2023-04-18 17:03:35.259,Manhattan Distance,6 kyu,yellow,7306,4798,xDranik,"['Arrays', 'Algorithms']",2013-11-30T07:42:05.748Z,algorithms,39,398,1,5
5c511d8877c0070e2c195faf,Python,2,"import math;

def validate(username, password):

    print(username, password)

    for s1, s2 in [(username, password), (password, username)]:

        substr_length = min(len(s1), math.ceil(len(s1) / 2))

        if any(s1[i:i + substr_length] in s2 for i in range(len(s1) // 2 + 1)):

            return False

        

    return True",https://www.codewars.com/kata/5c511d8877c0070e2c195faf,2023-05-08 17:56:43.393,Password should not contain any part of your username.,7 kyu,white,8071,455,Bethany,"['Regular Expressions', 'Strings', 'Fundamentals']",2019-01-30T07:11:10.766Z,reference,40,80,1,0
597d75744f4190857a00008d,Python,1,"def paint_letterboxes(start, finish):

    # Create dictionary

    letterbox = {str(i): 0 for i in range(10)}



    for i in range(start, finish + 1):

        # convert i into an exploded string

        exploded = list(str(i))

        # loop over the exploded string

        for j in exploded:

            # increment the letterbox dictionary

            letterbox[j] += 1



    # convert letterbox dictionary into a list

    letterbox = list(letterbox.values())

    # print and return

    print(letterbox)

    return letterbox",https://www.codewars.com/kata/597d75744f4190857a00008d,2023-03-24 07:25:15.629,Letterbox Paint-Squad,7 kyu,white,14030,5416,dinglemouse,['Fundamentals'],2017-07-30T09:14:54.948Z,reference,94,778,1,0
5b817c2a0ce070ace8002be0,Python,1,"def display_board(board, width):

    cells = len(board) + 1

    # Shouldn't get an irregular shaped board but just in case

    height = cells // width

    ascii_board = """"

    

    for i in range(height):

        for j in range(width):

            ascii_board += f"" {board[i * width + j]} ""

            if j < width - 1:

                ascii_board += ""|""

        if i < height - 1:

            # Print the correct number of dashes

            ascii_board += ""\n"" + ""-"" * (width * 4 - 1) + ""\n""

            

    return ascii_board",https://www.codewars.com/kata/5b817c2a0ce070ace8002be0,2023-04-22 13:49:49.588,Tic-Tac-Toe-like table Generator,6 kyu,yellow,5181,1430,GiacomoSorbi,"['ASCII Art', 'Fundamentals']",2018-08-25T15:56:26.122Z,reference,38,192,1,0
576b93db1129fcf2200001e6,Python,1,"def sum_array(arr):

    if not arr or len(arr) <= 1:

        return 0

    arr.pop(arr.index(max(arr)))

    arr.pop(arr.index(min(arr)))

    return sum(arr)",https://www.codewars.com/kata/576b93db1129fcf2200001e6,2023-05-11 13:29:54.099,Sum without highest and lowest number,8 kyu,white,412153,63616,user5036852,['Fundamentals'],2016-06-23T07:59:49.554Z,reference,1034,5186,0,2
52adc142b2651f25a8000643,Python,1,"class Sleigh(object):

    def authenticate(self, name, password):

        return name == ""Santa Claus"" and password == ""Ho Ho Ho!""",https://www.codewars.com/kata/52adc142b2651f25a8000643,2023-04-19 18:12:51.486,Sleigh Authentication,8 kyu,white,29617,18172,BattleRattle,['Fundamentals'],2013-12-15T14:48:34.256Z,reference,106,1448,2,0
578553c3a1b8d5c40300037c,Python,1,"def binary_array_to_number(arr):

    integer = 0

    for i, bin in enumerate(arr):

        integer += bin<<(len(arr) - i - 1)

    return integer",https://www.codewars.com/kata/578553c3a1b8d5c40300037c,2023-05-10 19:16:27.331,Ones and Zeros,7 kyu,white,287279,114341,user4386369,"['Fundamentals', 'Arrays']",2016-07-12T20:32:10.254Z,reference,1276,8290,2,3
57eaeb9578748ff92a000009,Python,2,"class list_of_numbers:

    def __init__(self, num_list):

        self.my_nums = num_list

        

    def get_num(self, index):

        if not self.is_integer(index):

            if self.is_string(index):

                self.convert_to_integer(index)

            else:

                return None

        return self.my_nums[index]

    

    def is_integer(self, index):

        return type(self.my_nums[index]) == int

    

    def is_string(self, index):

        return type(self.my_nums[index]) == str

    

    def convert_to_integer(self, index):

        self.my_nums[index] = int(self.my_nums[index])

        

    def get_length(self):

        return len(self.my_nums)



def sum_mix(arr):

    my_list = list_of_numbers(arr)

    sum = 0

    for i in range(my_list.get_length()):

        sum += my_list.get_num(i)

    

    return sum

    ",https://www.codewars.com/kata/57eaeb9578748ff92a000009,2023-05-07 08:40:03.115,Sum Mixed Array,8 kyu,white,144026,67733,PG1,"['Fundamentals', 'Strings', 'Arrays']",2016-09-27T21:58:45.715Z,reference,560,4948,1,1
58f5c63f1e26ecda7e000029,Python,1,"def wave(people):

    if len(people) == 0:

        return []

    wave = []

    

    for i in range(0, len(people)):

        if people[i] == "" "":

            continue

        wave.append(people[:i] + people[i].upper() + people[i+1:])

    

    return wave",https://www.codewars.com/kata/58f5c63f1e26ecda7e000029,2023-04-18 17:09:01.181,Mexican Wave,6 kyu,yellow,181878,53082,adrian.eyre,"['Arrays', 'Strings', 'Fundamentals']",2017-04-18T08:47:19.272Z,reference,1551,4417,0,1
534d2f5b5371ecf8d2000a08,Python,1,"def multiplication_table(size):

    table = []

    for i in range(size):

        row = []

        for j in range(size):

            row.append((i + 1) * (j + 1))

        table.append(row)

            

    return table

        ",https://www.codewars.com/kata/534d2f5b5371ecf8d2000a08,2023-04-18 17:12:12.110,Multiplication table,6 kyu,yellow,65845,27985,Bugari,"['Arrays', 'Fundamentals']",2014-04-15T13:37:56.659Z,reference,515,2100,5,1
5672a98bdbdd995fad00000f,Python,1,"def rps(p1, p2):

    rps_list = [""rock"", ""paper"", ""scissors""]

    diff = abs(rps_list.index(p1) - rps_list.index(p2))

    if diff == 0:

        return ""Draw!""

    if diff == 1:

        return ""Player 1 won!"" if rps_list.index(p1) > rps_list.index(p2) else ""Player 2 won!""

    return ""Player 1 won!"" if rps_list.index(p1) < rps_list.index(p2) else ""Player 2 won!""",https://www.codewars.com/kata/5672a98bdbdd995fad00000f,2023-05-07 07:58:30.428,Rock Paper Scissors!,8 kyu,white,179314,77089,brunolm,['Fundamentals'],2015-12-17T12:24:55.936Z,reference,1142,5419,2,2
587136ba2eefcb92a9000027,Python,1,"class SnakesLadders():



    def __init__(self):

        # Create player objects

        self.player_1 = Player(1)

        self.player_2 = Player(2)

        

        self.turn = self.player_1

        

        

        # Create game board pointers in a dictionary

        # These are positions of the snakes and ladders that point to their desinations

        self.board_dict = {

            2: 38,

            7: 14,

            8: 31,

            15: 26,

            16: 6,

            21: 42,

            28: 84,

            36: 44,

            46: 25,

            49: 11,

            51: 67,

            62: 19,

            64: 60,

            71: 91,

            74: 53,

            78: 98,

            87: 94,

            89: 68,

            92: 88,

            95: 75,

            99: 80

        }

        



    def play(self, die1, die2):        

        # Basic move

        player_num = 1

        if self.turn == self.player_2:

            player_num = 2

        

        # Check if we've already finished the game

        if self.player_1.pos == 100 or self.player_2.pos == 100:

            return ""Game over!""

        

        pos = self.turn.pos

        pos += die1 + die2

        

        

        # ""Bounce back"" if necessary

        if pos > 100:

            pos = 100 - pos % 100

            

        # Check for snakes/ladders

        if pos in self.board_dict:

            pos = self.board_dict[pos]

        

        # Update player object

        self.turn.pos = pos

        

        # Winning conditions

        if pos == 100:

            if player_num == 1:

                return ""Player 1 Wins!""

            return ""Player 2 Wins!""

        

        position_statement = f""Player {player_num} is on square {self.turn.pos}""

        

        # Switch turns unless we've rolled a double

        if die1 != die2:

            if player_num == 1:

                self.turn = self.player_2

            else:

                self.turn = self.player_1

                

        return position_statement

                

        

        

class Player():

    def __init__(self, player_num):

        self.player_num = player_num

        self.pos = 0",https://www.codewars.com/kata/587136ba2eefcb92a9000027,2023-04-28 16:24:55.944,Snakes and Ladders,5 kyu,yellow,75352,6032,adrian.eyre,"['Design Patterns', 'Games', 'Fundamentals']",2017-01-07T18:47:19.539Z,reference,1088,974,0,3
523f5d21c841566fde000009,Python,1,"def array_diff(a, b):

    #your code here

    return [elem for elem in a if not elem in b]",https://www.codewars.com/kata/523f5d21c841566fde000009,2023-03-07 19:19:10.251,Array.diff,6 kyu,yellow,794345,222137,marcinbunsch,"['Arrays', 'Fundamentals', 'Algorithms']",2013-09-22T21:34:42.482Z,reference,3232,17409,2,7
567bf4f7ee34510f69000032,Python,1,"import re

def is_digit(n):

    return re.search(r""^[0-9]$"", n) is not None and len(n) == 1",https://www.codewars.com/kata/567bf4f7ee34510f69000032,2023-05-05 12:31:21.645,Regexp Basics - is it a digit?,8 kyu,white,104808,13431,taw,"['Regular Expressions', 'Fundamentals']",2015-12-24T13:36:55.333Z,reference,219,1281,5,2
56a3f08aa9a6cc9b75000023,Python,1,"import re



def validate_usr(username):

    regex = re.compile(r""^[a-z0-9_]{4,16}$"")

    res =  re.match(regex, username)

    return res is not None",https://www.codewars.com/kata/56a3f08aa9a6cc9b75000023,2023-05-05 12:13:20.233,Simple validation of a username with regex,8 kyu,white,71169,18445,daymos,"['Regular Expressions', 'Fundamentals']",2016-01-23T21:34:57.060Z,reference,288,1650,3,0
5656b6906de340bd1b0000ac,Python,1,"def longest(a1, a2):

    return """".join(sorted(set(a1 + a2)))",https://www.codewars.com/kata/5656b6906de340bd1b0000ac,2023-05-07 08:29:40.672,Two to One,7 kyu,white,375485,134576,g964,['Fundamentals'],2015-11-26T07:37:03.397Z,reference,1685,10280,1,5
55c45be3b2079eccff00010f,Python,1,"import re

def order(sentence):

    if not sentence:

        return """"

    

    extract_digit = re.compile(r""(\d)"")

    sentence_dict = {re.search(extract_digit, word).group(): word for word in sentence.split()}



    return "" "".join([sentence_dict[str(i)] for i in range(1, 10) if str(i) in sentence_dict])",https://www.codewars.com/kata/55c45be3b2079eccff00010f,2023-05-06 12:29:09.133,"Your order,  please",6 kyu,yellow,450386,135152,iamstone,"['Strings', 'Fundamentals']",2015-08-07T07:46:19.523Z,reference,3293,10882,2,1
555eded1ad94b00403000071,Python,1,"def real_series_sum(n):

    if n <= 0:

        return 0

    

    summation = (3*n - 2) ** -1

    if summation != 1:

        summation += real_series_sum(n - 1)

    

    return summation



# The string formatting requirement makes recursion really annoying so yeah

def series_sum(n):

    return ""%0.2f"" % real_series_sum(n)",https://www.codewars.com/kata/555eded1ad94b00403000071,2023-05-07 10:36:51.981,Sum of the first nth term of Series,7 kyu,white,392932,73557,DivyanshBatham,['Fundamentals'],2015-05-22T08:10:53.519Z,reference,1407,5247,1,6
5412509bd436bd33920011bc,Python,1,"# return masked string

def maskify(cc):

    return ""#"" * max(0, (len(cc) - 4)) + cc[-4:]",https://www.codewars.com/kata/5412509bd436bd33920011bc,2023-03-07 19:24:39.991,Credit Card Mask,7 kyu,white,437214,152907,samranjbari,"['Strings', 'Algorithms']",2014-09-16T21:32:47.811Z,algorithms,1526,12702,2,3
5a00e05cc374cb34d100000d,Python,1,"def reverse_seq(n):

    return list(range(n, 0, -1))",https://www.codewars.com/kata/5a00e05cc374cb34d100000d,2023-05-11 14:15:32.749,Reversed sequence ,8 kyu,white,209190,92284,jamad,['Fundamentals'],2017-11-06T22:34:41.440Z,reference,581,6247,2,5
521c2db8ddc89b9b7a0000c1,Python,2,"def snail(snail_map):

    #This solution sucks, sorry

    array_size = len(snail_map)

    if len(snail_map[0]) == 0:

        return []

    turns = 3

    steps = array_size - 1

    hmove = True

    vmove = False

    hdir = 1   

    vdir = -1  # Must start at -1 ince it gets flipepd at the first turn     

    row = 0

    column = 0

    snail_array = list()

    while len(snail_array) < array_size ** 2:

        for i in range(turns):

            for j in range(steps):

                snail_array.append(snail_map[row][column])

                column += hmove * hdir

                row += vmove * vdir

                

            hmove = not hmove

            vmove = not vmove

            if hmove:

                hdir *= -1

            if vmove:

                vdir *= -1

            

        turns = max(turns - 1, 2)

        steps = max(steps - 1, 1)

        

    # Yeah so this takes one too many turns

    return snail_array[:-1]
",https://www.codewars.com/kata/521c2db8ddc89b9b7a0000c1,2023-03-08 18:20:14.445,Snail,4 kyu,blue,438349,60519,stevenbarragan,"['Arrays', 'Algorithms']",2013-08-28T04:56:02.580Z,algorithms,5151,6329,9,6
5637b03c6be7e01d99000046,Python,1,"def make_password(phrase):

    words = phrase.split()

    password = """".join([letter[0] for letter in words])

    translation = str.maketrans(""iIoOsS"", ""110055"")

    return password.translate(translation)",https://www.codewars.com/kata/5637b03c6be7e01d99000046,2023-04-18 17:00:08.170,Password maker,7 kyu,white,9669,3948,ChavXO,"['Strings', 'Regular Expressions', 'Fundamentals']",2015-11-02T18:49:32.841Z,reference,41,552,3,0
57e1e61ba396b3727c000251,Python,1,"import re

def string_clean(s):

    """"""

    Function will return the cleaned string

    """"""

    regex = re.compile(r""\d+"")

    s = re.sub(regex, """", s)

    return s",https://www.codewars.com/kata/57e1e61ba396b3727c000251,2023-05-05 12:40:39.902,String cleaning,8 kyu,white,41626,18839,mkelty,"['Regular Expressions', 'Fundamentals', 'Strings']",2016-09-21T01:45:15.589Z,reference,193,2086,0,1
53af2b8861023f1d88000832,Python,1,"def are_you_playing_banjo(name):

    # Implement me!

    return name + "" plays banjo"" if name[0].lower() == ""r"" else name + "" does not play banjo""",https://www.codewars.com/kata/53af2b8861023f1d88000832,2023-03-07 19:08:51.647,Are You Playing Banjo?,8 kyu,white,244977,112750,MRodalgaard,"['Strings', 'Fundamentals']",2014-06-28T20:54:55.477Z,reference,554,6885,2,1
56a25ba95df27b7743000016,Python,1,"import re

def validate_code(code):

    return re.match(r""^[1-3]"", str(code)) is not None",https://www.codewars.com/kata/56a25ba95df27b7743000016,2023-05-05 12:51:39.685,validate code with simple regex,8 kyu,white,26369,10468,daymos,"['Regular Expressions', 'Fundamentals']",2016-01-22T16:43:29.500Z,reference,117,1388,2,4
5556282156230d0e5e000089,Python,1,"def dna_to_rna(dna):

    return dna.translate(str.maketrans(""T"", ""U""))",https://www.codewars.com/kata/5556282156230d0e5e000089,2023-03-07 19:04:38.040,DNA to RNA Conversion,8 kyu,white,190472,95853,torret,"['Fundamentals', 'Strings']",2015-05-15T17:09:06.268Z,reference,721,5916,3,2
563f037412e5ada593000114,Python,1,"def calculate_years(principal, interest, tax, desired):

    years = 0

    total = principal

    while total < desired:

        total *= (1 + interest * (1 - tax))

        years += 1

        

    return years",https://www.codewars.com/kata/563f037412e5ada593000114,2023-05-12 05:58:13.648,"Money, Money, Money",7 kyu,white,105793,37957,bmw318mt,['Fundamentals'],2015-11-08T08:44:15.286Z,reference,703,3393,1,4
558fc85d8fd1938afb000014,Python,1,"def sum_two_smallest_numbers(numbers):

    return numbers.pop(numbers.index(min(numbers))) + numbers.pop(numbers.index(min(numbers)))",https://www.codewars.com/kata/558fc85d8fd1938afb000014,2023-04-18 16:49:48.553,Sum of two lowest positive integers,7 kyu,white,471358,173855,emporio,"['Arrays', 'Fundamentals']",2015-06-28T10:12:30.557Z,reference,1254,11666,5,4
55968ab32cf633c3f8000008,Python,1,"import re

def initials(name):

    name_components = re.findall(r""(\w)\w+\b(?!$)|(\w+)$"", name)

    return ""."".join([word[0].capitalize() if word[0] else word[1].capitalize() for word in name_components])",https://www.codewars.com/kata/55968ab32cf633c3f8000008,2023-05-05 13:34:26.466,C.Wars,7 kyu,white,8331,3244,debri,"['Strings', 'Regular Expressions', 'Fundamentals']",2015-07-03T13:20:29.517Z,reference,61,461,0,2
57eadb7ecd143f4c9c0000a3,Python,1,"import re

def abbrev_name(name):

    return ""."".join(re.findall(r""\b(\w)"", name)).upper()

    ",https://www.codewars.com/kata/57eadb7ecd143f4c9c0000a3,2023-05-12 10:41:08.635,Abbreviate a Two Word Name,8 kyu,white,374863,123106,samjam48,"['Strings', 'Fundamentals']",2016-09-27T20:50:06.759Z,reference,1072,8693,5,4
554ca54ffa7d91b236000023,Python,1,"def delete_nth(order,max_e):

    return [num for index, num in enumerate(order) if order[:index].count(num) < max_e]",https://www.codewars.com/kata/554ca54ffa7d91b236000023,2023-03-08 11:33:54.167,Delete occurrences of an element if it occurs more than n times,6 kyu,yellow,299419,76381,JustyFY,"['Lists', 'Fundamentals']",2015-05-08T12:19:32.179Z,reference,2635,5836,3,10
5264d2b162488dc400000001,Python,1,"def spin_words(sentence):

    return "" "".join([word[::-1] if len(word) >= 5 else word for word in sentence.split()])",https://www.codewars.com/kata/5264d2b162488dc400000001,2023-04-20 17:32:28.547,Stop gninnipS My sdroW!,6 kyu,yellow,772667,219065,xDranik,"['Strings', 'Algorithms']",2013-10-21T07:21:38.528Z,algorithms,2842,18741,3,2
54b724efac3d5402db00065e,Python,1,"from preloaded import MORSE_CODE



def decode_morse(morse_code):

    # Split morse code into words

    morse_words = morse_code.strip().split(""   "")

    decoded_string = """"

    decoded_list = []

    for word in morse_words:

        for letter in word.split():

            decoded_string += MORSE_CODE[letter]

        decoded_list.append(decoded_string)

        decoded_string = """"

    

    return "" "".join(decoded_list)
",https://www.codewars.com/kata/54b724efac3d5402db00065e,2023-04-28 17:46:49.652,Decode the Morse code ,6 kyu,yellow,962885,98406,jolaf,['Algorithms'],2015-01-15T02:40:31.646Z,algorithms,4823,9914,5,6
563cf89eb4747c5fb100001b,Python,1,"def remove_smallest(numbers):

    if numbers:

        poop = numbers.copy()

        poop.pop(poop.index(min(poop)))

    return numbers if not numbers else poop",https://www.codewars.com/kata/563cf89eb4747c5fb100001b,2023-05-14 06:39:08.191,Remove the minimum,7 kyu,white,361029,63056,bkaes,"['Lists', 'Arrays', 'Fundamentals']",2015-11-06T18:59:58.978Z,reference,1056,4980,2,13
57a55c8b72292d057b000594,Python,1,"def reverse(st):

    return "" "".join(reversed(st.split()))",https://www.codewars.com/kata/57a55c8b72292d057b000594,2023-05-14 06:40:37.346,Reversing Words in a String,8 kyu,white,69769,18863,user2514386,"['Fundamentals', 'Strings']",2016-08-07T18:00:03.578Z,reference,175,2485,1,0
55a144eff5124e546400005a,Python,1,"class Person(object):

    def __init__(self,name,age):

        self.name = name

        self.age = age

        self.info = f""{self.name}s age is {self.age}""

        

    def getInfo(self):

        return self.indo",https://www.codewars.com/kata/55a144eff5124e546400005a,2023-04-19 18:05:18.795,Classy Classes,8 kyu,white,29514,11480,matt c,['Fundamentals'],2015-07-11T16:38:51.695Z,reference,103,1185,0,3
5254ca2719453dcc0b00027d,Python,1,"def permutations(s):

    if len(s) == 1:

        return [s]

    output_set = set()

    for i, letter in enumerate(s):

        for perm in permutations(s[:i] + s[i+1:]):

            output_set.add(letter + perm)

    return list(output_set)",https://www.codewars.com/kata/5254ca2719453dcc0b00027d,2023-03-11 12:12:22.763,So Many Permutations!,4 kyu,blue,170280,38857,BattleRattle,"['Permutations', 'Strings', 'Algorithms']",2013-10-09T03:53:44.752Z,algorithms,2768,2880,2,6
52efefcbcdf57161d4000091,Python,1,"def count(s):

    char_dict = {}

    for c in s:

        if c in char_dict:

            char_dict[c] += 1

        else:

            char_dict[c] = 1

            

    return char_dict

        ",https://www.codewars.com/kata/52efefcbcdf57161d4000091,2023-05-11 20:32:39.232,Count characters in your string,6 kyu,yellow,144497,65328,riston,"['Strings', 'Fundamentals']",2014-02-03T19:36:46.721Z,reference,969,4112,2,3
5545f109004975ea66000086,Python,1,"def is_divisible(n,x,y):

    #your code here

    return n / x == n // x and n / y == n // y",https://www.codewars.com/kata/5545f109004975ea66000086,2023-04-17 18:01:39.112,Is n divisible by x and y?,8 kyu,white,188213,98229,naaz,['Refactoring'],2015-05-03T09:57:41.202Z,refactoring,471,8371,0,2
5a03af9606d5b65ff7000009,Python,1,"class User(object):

    def __init__(self, name, balance, checking_account):

        self.name = name

        self.balance = balance

        self.checking_account = checking_account

    

    def withdraw(self, withdrawal):

        if self.balance >= withdrawal:

            self.balance -= withdrawal

            return f""{self.name} has {self.balance}.""

        else:

            raise ValueError(""Insufficient funds"")

        

    def check(self, user, money):

        # wtf does ""check"" mean?

        # I have to take that amount of money of user and add it to our balance

        if user.balance >= money and user.checking_account:

            user.balance -= money

            self.balance += money

            return f""{self.name} has {self.balance} and {user.name} has {user.balance}.""

        else:

            if not user.checking_account:

                raise ValueError(f""{user.name} doesn't have a checking account"")

            raise ValueError(f""{user.name} has insuffient funds"")

        

    def add_cash(self, money):

        self.balance += money

        return f""{self.name} has {self.balance}.""

        ",https://www.codewars.com/kata/5a03af9606d5b65ff7000009,2023-04-19 18:22:15.910,User class for Banking System,7 kyu,white,18156,2705,FourthFan,['Fundamentals'],2017-11-19T00:55:51.627Z,reference,61,272,2,2
568d0dd208ee69389d000016,Python,1,"def rental_car_cost(d):

    return d * 40 if d < 3 else (d * 40 - 50 if d >= 7 else d * 40 - 20)",https://www.codewars.com/kata/568d0dd208ee69389d000016,2023-05-07 08:31:27.002,Transportation on vacation ,8 kyu,white,149249,79048,Milford,['Fundamentals'],2016-01-06T14:19:20.635Z,reference,363,4726,1,2
57ea5b0b75ae11d1e800006c,Python,1,"def sort_by_length(arr):

    return sorted(arr, key = len)",https://www.codewars.com/kata/57ea5b0b75ae11d1e800006c,2023-05-13 08:56:32.738,Sort array by string length,7 kyu,white,72393,33227,stevehopkinson,"['Sorting', 'Arrays', 'Fundamentals']",2016-09-27T11:42:33.872Z,reference,367,3196,4,5
5899dc03bc95b1bf1b0000ad,Python,1,"import numpy as np

def invert(lst):

    return list(np.array(lst)*-1)",https://www.codewars.com/kata/5899dc03bc95b1bf1b0000ad,2023-05-11 08:15:08.962,Invert values,8 kyu,white,244686,111219,user7657844,"['Lists', 'Fundamentals', 'Arrays']",2017-02-07T14:39:10.859Z,reference,715,6918,2,1
5626b561280a42ecc50000d1,Python,1,"def sum_dig_pow(a, b): # range(a, b + 1) will be studied by the function

    cache = {(n, 1): n for n in range(1, 10)}

    eureka_numbers = []

    

    for i in range(a, b + 1):

        number_split = [int(d) for d in str(i)]

        sum = 0

        for j, num in enumerate(number_split):

            power = j + 1

            if (num, power) in cache:

                sum += cache[(num, power)]

            else:

                cache[(num, power)] = num ** (power)

                sum += cache[(num, power)]

            

        if sum == i:

            eureka_numbers.append(i)

    

    return eureka_numbers",https://www.codewars.com/kata/5626b561280a42ecc50000d1,2023-05-12 08:43:05.896,Take a Number And Sum  Its Digits Raised To The Consecutive Powers And ....¡Eureka!!,6 kyu,yellow,139492,45325,raulbc777,"['Fundamentals', 'Mathematics']",2015-10-20T21:49:11.450Z,reference,1340,3959,2,0
55bf01e5a717a0d57e0000ec,Python,1,"import functools



def persistence(n):

    reductions = 0

    while n > 9:

        n = functools.reduce(lambda a, b: int(a)*int(b),str(n))

        reductions += 1

    

    return reductions",https://www.codewars.com/kata/55bf01e5a717a0d57e0000ec,2023-05-11 08:48:02.476,Persistent Bugger.,6 kyu,yellow,549215,159362,joh_pot,['Fundamentals'],2015-08-03T05:56:01.635Z,reference,3817,12961,1,1
542c0f198e077084c0000c2e,Python,1,"def divisors(n):

    divisor_set = {1, n}

    for i in range(2, n // 2 + 1):

        if n % i == 0:

            divisor_set.add(i)

            

    return len(divisor_set)",https://www.codewars.com/kata/542c0f198e077084c0000c2e,2023-05-12 14:30:16.188,Count the divisors of a number,7 kyu,white,115068,54713,tiriana,"['Number Theory', 'Mathematics', 'Fundamentals']",2014-10-05T14:13:49.491Z,reference,495,3621,0,0
55c45be3b2079eccff00010f,Python,2,"import re

def order(sentence):

    return """" if not sentence else "" "".join(sorted(sentence.split(), key = lambda word: re.findall(r""\d"", word)))",https://www.codewars.com/kata/55c45be3b2079eccff00010f,2023-05-06 12:32:20.551,"Your order,  please",6 kyu,yellow,450386,135152,iamstone,"['Strings', 'Fundamentals']",2015-08-07T07:46:19.523Z,reference,3293,10882,2,1
5641275f07335295f10000d0,Python,2,"def split_the_bill(x):

    # Code Away!

    bill_split = sum(x.values()) / len(x)

    return {friend: round(x[friend] - bill_split, 2) for friend in x}",https://www.codewars.com/kata/5641275f07335295f10000d0,2023-03-07 19:16:11.237,Split The Bill,7 kyu,white,61473,6757,otajor,"['Fundamentals', 'Data Structures']",2015-11-10T00:28:08.820Z,reference,179,640,3,1
551f37452ff852b7bd000139,Python,1,"def add_binary(a,b):

    sum = a + b

    bin = """"

    while sum > 0:

        bin = str(sum&1) + bin

        sum = int(sum >> 1)

        

    return bin",https://www.codewars.com/kata/551f37452ff852b7bd000139,2023-05-10 19:08:51.545,Binary Addition,7 kyu,white,316143,136924,garrettguy457,"['Binary', 'Fundamentals']",2015-04-04T04:35:30.481Z,reference,1133,9091,0,3
550498447451fbbd7600041c,Python,1,"def comp(array1, array2):

    if array1 is None or array2 is None:

        return False

    return [x ** 2 for x in sorted(array1, key=lambda x: abs(x))] == sorted(array2)",https://www.codewars.com/kata/550498447451fbbd7600041c,2023-05-11 09:03:34.779,"Are they the ""same""?",6 kyu,yellow,1716344,86365,g964,['Fundamentals'],2015-03-14T20:24:22.537Z,reference,3384,4943,2,36
5a48fab7bdb9b5b3690009b6,Python,1,"import numpy as np



def reorder(a, b):

    return [list(np.roll(np.linspace(0, a//2 - 1, a//2, dtype = int), b)), list(np.roll(np.linspace(a//2, a - 1, a//2, dtype = int),b))]",https://www.codewars.com/kata/5a48fab7bdb9b5b3690009b6,2023-05-10 19:00:47.023,Reorder Array 2,6 kyu,yellow,1189,405,Beast,"['NumPy', 'Fundamentals']",2017-12-31T14:56:55.136Z,reference,20,101,2,1
